target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,prefrozen_target_universe_member,multi_accession_group_flag,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T250_d39a51c15a15b379d9a0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO60,,blood_proteomics_xlsx,usGO 0h vs 6h,86,H86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0029478941174438983,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T250_d3d8297c224643107dcf,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_48,PT_D1_48,protein_groups,,178,LFQ intensity PT_D1_48_2_S1-F2_6676:178,P06396;CON__Q3SX14,PT_D1_48_2_S1-F2_6676,,2,,2321100.0,POSITIVE,true,true,true,1,18,PROHIBITED
T250_d4219aabb629f5032bc4,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:TEMPERATURE:41 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,228,Temperature!Q228,P05556,41 °C,41 °C,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.7651213867236564,POSITIVE_LOG_LFQ,true,true,false,0.74013921113689096,432,PROHIBITED
T250_d489ba8c99c9ef01968f,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:TEMPERATURE:17 °C:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,101,Temperature!I101,P07996,17 °C,17 °C,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,7.9559455944505073,POSITIVE_LOG_LFQ,true,true,false,0.8225255972696246,294,PROHIBITED
T250_d4bd98b9b54888c7f9c8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,,blood_proteomics_xlsx,sGO 0h v 6h,413,S413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0016481248273692414,POSITIVE_FINITE,true,true,false,0.76470588235294112,18,PROHIBITED
T250_d4be630d0ae30afed1d3,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P26038,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,210,Z210,P26038,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,7739944.47198654,POSITIVE,true,true,false,0.61111111111111116,19,PROHIBITED
T250_d4c161c08b4be4e48f77,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D3_30,PT_D3_30,protein_groups,,385,LFQ intensity PT_D3_30_1_S1-E3_6677:385,Q9HDC9,PT_D3_30_1_S1-E3_6677,,1,,49050.0,POSITIVE,true,true,false,0.46153846153846156,14,PROHIBITED
T250_d4eec562758ea7f55e0e,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P05556,PMC6592156:TEMPERATURE:17 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,228,Temperature!G228,P05556,17 °C,17 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,6.9645153533990287,POSITIVE_LOG_LFQ,true,true,false,0.52631578947368418,305,PROHIBITED
T250_d54b2ffb0560fa38a265,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 6.8:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!L70,P07996,pH 6.8,pH 6.8,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,7.313410561922371,POSITIVE_LOG_LFQ,true,true,false,0.79858657243816256,284,PROHIBITED
T250_d54cdd15d74ef8af8df2,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P06396,PMC6592156:TEMPERATURE:41 °C:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,6,Temperature!P6,P06396,41 °C,41 °C,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,8.8773276508756123,POSITIVE_LOG_LFQ,true,true,false,0.93449781659388642,459,PROHIBITED
T250_d554d966fb9954a4ff61,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO96,,blood_proteomics_xlsx,sGO 0h v 6h,226,K226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00090945526237093172,POSITIVE_FINITE,true,true,true,0.3888888888888889,19,PROHIBITED
T250_d5c8a139d09bc691b1fc,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,,blood_proteomics_xlsx,sGO 0h v 6h,226,P226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00053673854071133306,POSITIVE_FINITE,true,true,true,0.35294117647058826,18,PROHIBITED
T250_d61f5ce027e92c9f836d,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D3_119b,T_D3_119b,protein_groups,,385,LFQ intensity T_D3_119b_1_S1-A8_6655:385,Q9HDC9,T_D3_119b_1_S1-A8_6655,,1,,57727.0,POSITIVE,true,true,false,0.59999999999999998,16,PROHIBITED
T250_d68cdcad4bb529d25aa6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P26038,PT_D1_33,PT_D1_33,protein_groups,,274,LFQ intensity PT_D1_33_2_S1-B2_6644:274,P26038;P35241;P15311,PT_D1_33_2_S1-B2_6644,,2,,79926.0,POSITIVE,true,true,true,0.5625,17,PROHIBITED
T250_d6cc225e4e9d96604709,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 8.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!T322,Q9HDC9,pH 8.9,pH 8.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,6.0141928999404479,POSITIVE_LOG_LFQ,true,true,false,0.041379310344827586,291,PROHIBITED
T250_d702938321542d8c4d37,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,Q9HDC9,PMC6592156:PH:pH 7.7:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,322,pH!Q322,Q9HDC9,pH 7.7,pH 7.7,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,5.2678449496679542,POSITIVE_LOG_LFQ,true,true,false,0,290,PROHIBITED
T250_d737ee7f7ac396825046,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.8:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!K26,P04004,pH 6.8,pH 6.8,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,8.716387278732034,POSITIVE_LOG_LFQ,true,true,false,0.92387543252595161,290,PROHIBITED
T250_d79c25e1ba4627452358,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,,blood_proteomics_xlsx,usGO 0h vs 6h,83,U83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0019689458505728363,POSITIVE_FINITE,true,true,false,0.68421052631578949,20,PROHIBITED
T250_d7e57f71ffcd52498f50,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO79,,blood_proteomics_xlsx,usGO 0h vs 6h,644,V644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0027011619890866456,POSITIVE_FINITE,true,true,false,0.72222222222222221,19,PROHIBITED
T250_d83599acfc52bcb0d8f6,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P05556,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,338,X338,P05556,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,122415.951580702,POSITIVE,true,true,false,0,21,PROHIBITED
T250_d896f28436ec5ef219b6,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,usGO 0h vs 6h,73,L73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00069355263331343842,POSITIVE_FINITE,true,true,true,0.55555555555555558,19,PROHIBITED
T250_d8a938b7b9baf0acc5fa,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D1_133,T_D1_133,protein_groups,,202,LFQ intensity T_D1_133_2_S1-B6_6652:202,P07996;CON__Q28194;P35442,T_D1_133_2_S1-B6_6652,,2,,30548.0,POSITIVE,true,true,true,0.46666666666666667,16,PROHIBITED
T250_d8d5de5a34c73af0c2a6,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:TEMPERATURE:30 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,18,Temperature!K18,P04004,30 °C,30 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,9.3835773050885631,POSITIVE_LOG_LFQ,true,true,false,0.98701298701298701,386,PROHIBITED
T250_d907a32b6e936ffaadd8,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D1_34,PT_D1_34,protein_groups,,178,LFQ intensity PT_D1_34_2_S1-D2_6660:178,P06396;CON__Q3SX14,PT_D1_34_2_S1-D2_6660,,2,,2594000.0,POSITIVE,true,true,true,0.91666666666666663,13,PROHIBITED
T250_d91e1cfae412eb3e1a4e,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,,blood_proteomics_xlsx,usGO 0h vs 6h,86,K86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0017736187340441727,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T250_d9554b9115429caed0f8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,73,J73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0013202453203404485,POSITIVE_FINITE,true,true,true,0.29999999999999999,21,PROHIBITED
T250_d97e70abd820ada12f9e,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D1_51,PT_D1_51,protein_groups,,385,LFQ intensity PT_D1_51_2_S1-H2_6690:385,Q9HDC9,PT_D1_51_2_S1-H2_6690,,2,,38624.0,POSITIVE,true,true,false,0.375,17,PROHIBITED
T250_d9a5cc740e63f8ec1292,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D3_119b,T_D3_119b,protein_groups,,202,LFQ intensity T_D3_119b_1_S1-A8_6655:202,P07996;CON__Q28194;P35442,T_D3_119b_1_S1-A8_6655,,1,,41767.0,POSITIVE,true,true,true,0.46666666666666667,16,PROHIBITED
T250_da87f24705d8a07718bd,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D1_165,T_D1_165,protein_groups,,385,LFQ intensity T_D1_165_2_S1-B7_6654:385,Q9HDC9,T_D1_165_2_S1-B7_6654,,2,,42348.0,POSITIVE,true,true,false,0.35714285714285715,15,PROHIBITED
T250_da9aac094e79e79b3583,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,,blood_proteomics_xlsx,sGO 0h v 6h,169,Q169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0095508983332449893,POSITIVE_FINITE,true,true,true,0.66666666666666663,19,PROHIBITED
T250_dae72e896410dad674e9,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D3_119b,T_D3_119b,protein_groups,,178,LFQ intensity T_D3_119b_1_S1-A8_6655:178,P06396;CON__Q3SX14,T_D3_119b_1_S1-A8_6655,,1,,2387300.0,POSITIVE,true,true,true,1,16,PROHIBITED
T250_db24be8f277954b1bfe6,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,T_D3_119b,T_D3_119b,protein_groups,,385,LFQ intensity T_D3_119b_2_S1-B8_6656:385,Q9HDC9,T_D3_119b_2_S1-B8_6656,,2,,50293.0,POSITIVE,true,true,false,0.53333333333333333,16,PROHIBITED
T250_db649d58cbff6d1eb1c0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,,blood_proteomics_xlsx,usGO 0h vs 6h,86,R86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0014611366322443142,POSITIVE_FINITE,true,true,true,0.72222222222222221,19,PROHIBITED
T250_db6f0a2cd8f53dd4223b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,,blood_proteomics_xlsx,sGO 0h v 6h,413,F413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0023069649143433396,POSITIVE_FINITE,true,true,false,0.70588235294117652,18,PROHIBITED
T250_db8b9470bc4725114032,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P26038,PT_D1_23,PT_D1_23,protein_groups,,274,LFQ intensity PT_D1_23_2_S1-H1_6688:274,P26038;P35241;P15311,PT_D1_23_2_S1-H1_6688,,2,,60157.0,POSITIVE,true,true,true,0.5714285714285714,15,PROHIBITED
T250_dbdbbd59b151d76568f3,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D3_155,T_D3_155,protein_groups,,178,LFQ intensity T_D3_155_1_S1-G7_6699:178,P06396;CON__Q3SX14,T_D3_155_1_S1-G7_6699,,1,,2316500.0,POSITIVE,true,true,true,0.90909090909090906,12,PROHIBITED
T250_dbee70563a02035f4db9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO62,,blood_proteomics_xlsx,usGO 0h vs 6h,170,U170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.012880630363282288,POSITIVE_FINITE,true,true,true,0.89473684210526316,20,PROHIBITED
T250_dc01237594b396fda3b2,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO121,,blood_proteomics_xlsx,usGO 0h vs 6h,283,AA283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0019630261440037764,POSITIVE_FINITE,true,true,true,0.55555555555555558,19,PROHIBITED
T250_dc77a9597f66adfea435,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO66,,blood_proteomics_xlsx,sGO 0h v 6h,169,T169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00084498558447456925,POSITIVE_FINITE,true,true,true,0.5,19,PROHIBITED
T250_ddd9f82620fcbf1459c9,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:TEMPERATURE:17 °C:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,18,Temperature!H18,P04004,17 °C,17 °C,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,9.0177650370272726,POSITIVE_LOG_LFQ,true,true,false,0.95999999999999996,301,PROHIBITED
T250_de0b4569e89419dd4ec9,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:TEMPERATURE:4 °C:Rep1,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,Temperature,18,Temperature!C18,P04004,4 °C,4 °C,Rep1,LOG_CONVERTED_LFQ_ABUNDANCE,9.7133931298207568,POSITIVE_LOG_LFQ,true,true,false,0.98351648351648346,365,PROHIBITED
T250_de41f235ead0ebc307c2,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9HDC9,PT_D1_23,PT_D1_23,protein_groups,,385,LFQ intensity PT_D1_23_1_S1-G1_6687:385,Q9HDC9,PT_D1_23_1_S1-G1_6687,,1,,28294.0,POSITIVE,true,true,false,0.42857142857142855,15,PROHIBITED
T250_de6bd9063f9628582aa7,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,644,J644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00015640109403812179,POSITIVE_FINITE,true,true,false,0,21,PROHIBITED
T250_de78788c62993714f824,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,sGO 0h v 6h,514,W514,GELS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0018513732270493165,POSITIVE_FINITE,true,true,false,0.5,19,PROHIBITED
T250_deb42c8a9ac26ed1abb5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO111,,blood_proteomics_xlsx,usGO 0h vs 6h,283,L283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.005133179194073214,POSITIVE_FINITE,true,true,true,0.88888888888888884,19,PROHIBITED
T250_df2a18ff00db68401ebc,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,PT_D1_48,PT_D1_48,protein_groups,,202,LFQ intensity PT_D1_48_2_S1-F2_6676:202,P07996;CON__Q28194;P35442,PT_D1_48_2_S1-F2_6676,,2,,16778.0,POSITIVE,true,true,true,0.23529411764705882,18,PROHIBITED
T250_dfad0815540caec5840e,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P04004,PMC6592156:PH:pH 6.1:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,26,pH!H26,P04004,pH 6.1,pH 6.1,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,8.6356089065601953,POSITIVE_LOG_LFQ,true,true,false,0.93632958801498123,268,PROHIBITED
T250_dfe037f32bf1efd71e8a,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_14,PT_D3_14,protein_groups,,149,LFQ intensity PT_D3_14_1_S1-C5_6665:149,P04004;CON__Q3ZBS7,PT_D3_14_1_S1-C5_6665,,1,,2201100.0,POSITIVE,true,true,true,0.8666666666666667,16,PROHIBITED
T250_dffb357443329c8966c4,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D3_119a,T_D3_119a,protein_groups,,178,LFQ intensity T_D3_119a_1_S1-E7_6685:178,P06396;CON__Q3SX14,T_D3_119a_1_S1-E7_6685,,1,,2462800.0,POSITIVE,true,true,true,1,14,PROHIBITED
T250_e08a22b4a9c66737b7f4,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO76,,blood_proteomics_xlsx,usGO 0h vs 6h,83,J83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0055241833018898978,POSITIVE_FINITE,true,true,false,0.80000000000000004,21,PROHIBITED
T250_e12e272fb87708a9db87,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,T_D1_186,T_D1_186,protein_groups,,178,LFQ intensity T_D1_186_2_S1-D6_6668:178,P06396;CON__Q3SX14,T_D1_186_2_S1-D6_6668,,2,,2300000.0,POSITIVE,true,true,true,0.76923076923076927,14,PROHIBITED
T250_e17486521fee9a1a9c6b,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P07996,PMC6592156:PH:pH 8.9:Rep3,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,70,pH!U70,P07996,pH 8.9,pH 8.9,Rep3,LOG_CONVERTED_LFQ_ABUNDANCE,8.06340732249814,POSITIVE_LOG_LFQ,true,true,false,0.792332268370607,314,PROHIBITED
T250_e1ab3eb2869d4c244e5a,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,283,I283,B7Z2X4_HUMAN;GELS_HUMAN;B7Z4U6_HUMAN;B3KS49_HUMAN;Q5T0I0_HUMAN;A0A0U1RQL8_HUMAN;Q69YR8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.001020298680315218,POSITIVE_FINITE,true,true,true,0.55555555555555558,19,PROHIBITED
T250_e25ba02dc19d8042f9fd,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D1_33,PT_D1_33,protein_groups,,149,LFQ intensity PT_D1_33_2_S1-B2_6644:149,P04004;CON__Q3ZBS7,PT_D1_33_2_S1-B2_6644,,2,,1807600.0,POSITIVE,true,true,true,0.8125,17,PROHIBITED
T250_e28b9aa3ab7108304b18,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,,blood_proteomics_xlsx,sGO 0h v 6h,226,E226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0011249565309407127,POSITIVE_FINITE,true,true,true,0.17647058823529413,18,PROHIBITED
T250_e35bce3607ae93b5ce9e,PMC6592156_SILVER_NANOPARTICLE_HUMAN_PLASMA,University of Southern Denmark / Russian Academy of Sciences study,CC-BY-3.0,P60174,PMC6592156:PH:pH 8.9:Rep2,UNRESOLVED_PUBLIC_MAP,supplementary_data_2_lfq_xlsx,pH,248,pH!T248,P60174,pH 8.9,pH 8.9,Rep2,LOG_CONVERTED_LFQ_ABUNDANCE,5.8740728271074243,POSITIVE_LOG_LFQ,true,true,false,0.031034482758620689,291,PROHIBITED
T250_e3ca8f58bf836f49db55,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,,blood_proteomics_xlsx,sGO 0h v 6h,169,D169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0022136874115611721,POSITIVE_FINITE,true,true,true,0.27777777777777779,19,PROHIBITED
